organization_code,deployment_code,track_code,track_uri,track_json,track_comments
SWFSC,SWFSC_SFB_20220927_ADRIFT_034,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_034/metadata/gps/ADRIFT_034_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230311_ADRIFT_046,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_046/metadata/gps/ADRIFT_046_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230311_ADRIFT_047,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_047/metadata/gps/ADRIFT_047_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230311_ADRIFT_048,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_048/metadata/gps/ADRIFT_048_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230311_ADRIFT_049,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_049/metadata/gps/ADRIFT_049_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230311_ADRIFT_050,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_050/metadata/gps/ADRIFT_050_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230311_ADRIFT_051,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_051/metadata/gps/ADRIFT_051_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230311_ADRIFT_052,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_052/metadata/gps/ADRIFT_052_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230311_ADRIFT_053,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_053/metadata/gps/ADRIFT_053_GPS.csv,NA,NA
SWFSC,SWFSC_SFB_20230508_ADRIFT_067,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_067/metadata/gps/ADRIFT_067_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_079,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_079/metadata/gps/ADRIFT_079_GPS.csv,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,drifting-buoy_track,gs:/swfsc-1-working/2021-23_ADRIFT_Rankin/drifting_recorder/ADRIFT_080/metadata/gps/ADRIFT_080_GPS.csv,NA,NA
