organization_code,deployment_code,track_code,track_position_datetime,track_position_latitude,track_position_longitude,track_position_speed_knots,track_position_depth_m,track_position_json,track_position_comments
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:00:22Z,46.87912,-126.15547,NA,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:00:41Z,46.87928,-126.15544,NA,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:05:15Z,46.87932,-126.15523,0.190641963954815,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:05:41Z,46.87928,-126.15527,0.0837990304193482,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:11:30Z,46.87915,-126.15479,0.199162456019741,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:11:31Z,46.87914,-126.1548,0.216511185332394,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:15:21Z,46.87909,-126.15454,0.169564661982795,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:15:41Z,46.87909,-126.15454,0.159730403000972,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:20:10Z,46.87903,-126.15425,0.155000897904858,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:20:41Z,46.87897,-126.15425,0.166964700044547,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:25:21Z,46.87888,-126.15396,0.172729062188413,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:25:51Z,46.87885,-126.15401,0.141694409197752,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:30:19Z,46.87875,-126.15372,0.151777079085266,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:30:47Z,46.87877,-126.15367,0.17958685566647,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:35:20Z,46.87862,-126.15346,0.15809247498176,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:35:45Z,46.87859,-126.15347,0.163769449942462,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:40:31Z,46.87852,-126.15321,0.137624735860371,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:40:56Z,46.87851,-126.15317,0.15305982823437,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:45:21Z,46.8784,-126.15295,0.159820928720714,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:45:34Z,46.8784,-126.15294,0.149169425148624,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:50:20Z,46.87844,-126.15266,0.146304714195541,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:50:50Z,46.8783,-126.15268,0.139509806856436,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:55:25Z,46.87823,-126.15242,0.188656193883421,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T19:55:50Z,46.87821,-126.15242,0.143570656750796,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:00:20Z,46.87811,-126.15216,0.15711267948134,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:00:50Z,46.87812,-126.15216,0.143570847598591,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:05:22Z,46.87796,-126.15195,0.148489815522058,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:05:57Z,46.87794,-126.1519,0.177976181990444,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:10:51Z,46.8778,-126.15169,0.157031749053131,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:11:25Z,46.87783,-126.15172,0.108708559401258,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:15:23Z,46.87769,-126.15148,0.143677169224558,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:15:45Z,46.87773,-126.15155,0.1273978252314,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:20:23Z,46.87756,-126.15131,0.125525539609652,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:21:01Z,46.87756,-126.15126,0.178551409506751,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:25:21Z,46.8774,-126.15111,0.152509943099074,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:25:45Z,46.87738,-126.15108,0.165739523385336,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:30:21Z,46.8772,-126.15089,0.180092838447992,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:30:48Z,46.8772,-126.15088,0.161068486568602,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:35:22Z,46.87701,-126.15068,0.170816334277513,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:35:59Z,46.87699,-126.15063,0.187988532880935,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:40:20Z,46.87675,-126.1505,0.208292522706348,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:40:50Z,46.87672,-126.15042,0.226784131317052,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:45:03Z,46.87654,-126.15028,0.197049428063519,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:45:49Z,46.87652,-126.15028,0.160017094938663,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:50:21Z,46.87629,-126.15002,0.208248523550452,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:50:51Z,46.87611,-126.14995,0.334428137707807,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:55:27Z,46.87605,-126.14981,0.197262762983931,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T20:56:00Z,46.87597,-126.14973,0.143647394416249,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:00:43Z,46.8757,-126.1496,0.216684803168584,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:02:31Z,46.87565,-126.14951,0.228790298544726,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:05:22Z,46.87552,-126.14935,0.21454659398305,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:05:56Z,46.8754,-126.14934,0.240459011639077,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:11:11Z,46.87512,-126.14909,0.270625505112999,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:11:49Z,46.87507,-126.14909,0.227197748601882,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:15:18Z,46.87476,-126.14899,0.319983914370472,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:15:54Z,46.87482,-126.14894,0.237967671885648,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:20:15Z,46.87457,-126.1488,0.167292381908746,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:20:52Z,46.87452,-126.14876,0.234773638895996,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:25:18Z,46.8743,-126.14853,0.233024041499153,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:25:54Z,46.87428,-126.14857,0.195018792172188,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:30:18Z,46.87404,-126.14836,0.204839877712942,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:30:55Z,46.87403,-126.14836,0.206718205339449,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:35:17Z,46.87381,-126.14813,0.201158103190116,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:35:50Z,46.873779999999996,-126.14815,0.210922880496243,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:40:19Z,46.87352,-126.14796,0.223204471676261,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:40:52Z,46.87354,-126.14793,0.202441204153654,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:45:22Z,46.87332,-126.1477,0.190710220560335,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:45:50Z,46.87326,-126.14772,0.227871087206706,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:50:22Z,46.87306,-126.14761,0.192105126361789,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:50:49Z,46.87304,-126.14766,0.16143597026645,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:55:20Z,46.87289,-126.14746,0.143801252143932,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T21:55:50Z,46.87277,-126.14745,0.219253219401117,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:00:54Z,46.87258,-126.14738,0.139027231958731,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:02:24Z,46.87247,-126.14729,0.221709307638824,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:05:25Z,46.87238,-126.14719,0.134821395369973,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:05:56Z,46.87239,-126.14714,0.179512975177182,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:10:26Z,46.87214,-126.14697,0.203115226577545,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:12:26Z,46.87211,-126.14693,0.174117632300065,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:15:26Z,46.87201,-126.14688,0.103453580157526,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:15:51Z,46.87194,-126.1468,0.201946473390707,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:20:21Z,46.87177,-126.14665,0.209957974863826,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:20:49Z,46.87181,-126.14667,0.114080956980768,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:25:18Z,46.8717,-126.14656,0.067767595847713,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:25:49Z,46.87164,-126.14655,0.135777447005221,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:30:23Z,46.87153,-126.14644,0.133551636929837,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:30:55Z,46.87152,-126.14639,0.11460166534167,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:35:21Z,46.87136,-126.14629,0.143802319156565,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:35:56Z,46.87133,-126.14626,0.150376704047235,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:40:28Z,46.87127,-126.14618,0.0824970981610668,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:40:56Z,46.8712,-126.14609,0.125532072180696,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:45:19Z,46.87112,-126.14601,0.140797733243234,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:45:50Z,46.87109,-126.14592,0.117580462924958,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:50:18Z,46.87094,-126.14583,0.157430734162397,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:50:45Z,46.87088,-126.14581,0.16313062340821,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:55:19Z,46.87079,-126.14572,0.120301344785831,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T22:55:45Z,46.87079,-126.14572,0.0784530715811212,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:00:18Z,46.87065,-126.14561,0.114707993824255,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:00:44Z,46.87061,-126.1456,0.142758838534125,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:05:49Z,46.87045,-126.14543,0.139985756746404,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:06:19Z,46.87047,-126.14546,0.123856960110201,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:11:19Z,46.86974,-126.14366,1.0309917701255,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:11:26Z,46.87028,-126.14536,0.113047824426463,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:15:26Z,46.86959,-126.14349,0.165880858292258,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:15:50Z,46.87016,-126.14534,0.098668528622283,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:20:27Z,46.86949,-126.14329,0.121623017018384,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:20:56Z,46.86996,-126.14525,0.147518484660264,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:25:25Z,46.86942,-126.14319,0.0709218209472915,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:25:49Z,46.86983,-126.14525,0.0956882119400793,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:30:27Z,46.8694,-126.14311,0.0417028922217289,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:32:08Z,46.86971,-126.14519,0.072187990433915,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:35:30Z,46.86942,-126.14302,0.0461817625611337,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:36:00Z,46.86962,-126.14517,0.08462976695828,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:40:29Z,46.86937,-126.14296,0.0467074868309915,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:41:01Z,46.86952,-126.14508,0.0841994859166434,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:45:27Z,46.86938,-126.1429,0.030646870877174,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:45:52Z,46.8694,-126.14508,0.0889346358723808,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:50:28Z,46.86942,-126.14291,0.0290782003764799,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:50:50Z,46.86932,-126.14507,0.0581094015355797,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:55:25Z,46.86942,-126.14291,0,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-17T23:55:53Z,46.86921,-126.14496,0.0949385781439141,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:00:55Z,46.8691,-126.14497,0.0787065450165579,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:01:03Z,46.86948,-126.14305,0.0722418389042102,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:05:54Z,46.86902,-126.14502,0.062780958516754,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:06:03Z,46.86948,-126.14314,0.0443722694874092,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:11:03Z,46.86897,-126.14503,1.00135515512577,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:12:17Z,46.86887,-126.14507,0.086643692881572,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:15:20Z,46.86885,-126.14503,0.100700297819622,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:15:56Z,46.86923,-126.14534,0.398669417611601,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:20:27Z,46.86879,-126.14511,0.0571155032016601,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:21:04Z,46.86891,-126.14536,0.224274814808679,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:25:23Z,46.86878,-126.14519,0.0406340928894764,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:26:03Z,46.86878,-126.14536,0.0937680298779407,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:30:26Z,46.86877,-126.14523,0.0207828455380364,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:30:50Z,46.86861,-126.14536,0.127746685421463,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:36:04Z,46.86856,-126.14548,0.0661404671006388,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:36:27Z,46.86861,-126.14545,0.131383982016336,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:40:27Z,46.86855,-126.14555,0.0818850257103617,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:41:03Z,46.86852,-126.14558,0.0572671894131797,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:45:32Z,46.86853,-126.14565,0.0505151026286124,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:46:03Z,46.86851,-126.14571,0.0644963221920217,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:50:33Z,46.86851,-126.1458,0.075089446073797,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:51:05Z,46.8685,-126.14577,0.0302414131832008,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:55:33Z,46.86851,-126.1458,0,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T00:56:05Z,46.86851,-126.14581,0.0209907667856332,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:00:32Z,46.86846,-126.1459,0.0612190537344004,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:01:10Z,46.86847,-126.14592,0.0603792016295453,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:05:34Z,46.86843,-126.14601,0.0579780836403776,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:06:13Z,46.86844,-126.14603,0.0577867275702029,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:11:51Z,46.86843,-126.14606,0.0145966116825409,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:11:57Z,46.8731,-126.13828,3.97819691439173,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:15:31Z,46.87084,-126.14034,2.68596992337484,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:15:54Z,46.86843,-126.14612,0.0365210985894825,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:21:01Z,46.86865,-126.14581,2.83886017997782,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:21:07Z,46.86849,-126.14618,0.0501304513437648,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:26:10Z,46.86856,-126.14618,0.0498239338641103,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:31:08Z,46.86865,-126.14622,0.0680927927676408,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:36:12Z,46.8688,-126.14624,0.106858360952714,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:41:11Z,46.86897,-126.14624,0.122619732232561,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:46:12Z,46.86913,-126.14619,0.11724329392896,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:50:33Z,46.86925,-126.14619,0.0796158800257395,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:51:11Z,46.86925,-126.14622,0.0878181168085753,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:55:36Z,46.86937,-126.14622,0.0866587979956884,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T01:56:13Z,46.86942,-126.14619,0.122287546102901,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:00:51Z,46.86959,-126.14616,0.153236305652926,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:01:00Z,46.86953,-126.14609,0.0974091747218989,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:05:35Z,46.86988,-126.14598,0.23934493014093,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:06:10Z,46.86982,-126.14612,0.202259642526909,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:10:40Z,46.87004,-126.14607,0.121262994834449,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:12:17Z,46.87004,-126.14616,0.130283559909299,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:15:35Z,46.87014,-126.14607,0.0731072935056806,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:20:34Z,46.86977,-126.14633,0.296252626901075,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:21:16Z,46.87038,-126.14609,0.137391346695094,100,,
SWFSC,SWFSC_NEPac_20240817_CalCurCEAS_001,drifting-buoy_track,2024-08-18T02:25:34Z,46.8706,-126.14592,0.629986929164386,100,,
